date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2016-11-28,139,轻度污染,106,225,26,1.8,89,11
2016-11-29,90,良,63,129,18,1,63,77
2016-11-30,95,良,70,140,17,1.1,67,65
2016-12-01,137,轻度污染,104,208,20,1.2,73,26
2016-12-02,201,重度污染,151,283,17,1.4,68,13
2016-12-03,182,中度污染,137,237,16,1.4,65,20
2016-12-04,208,重度污染,158,277,12,1.8,68,11
2016-12-05,145,轻度污染,111,191,14,1.5,63,74
2016-12-06,159,中度污染,121,210,22,1.8,78,50
2016-12-07,199,中度污染,149,277,16,2,81,58
2016-12-08,189,中度污染,142,271,12,1.9,91,14
2016-12-09,189,中度污染,142,254,13,1.7,73,76
2016-12-10,168,中度污染,127,224,15,1.7,72,27
2016-12-11,122,轻度污染,92,163,15,1.5,58,18
2016-12-12,94,良,70,115,13,1.4,48,56
2016-12-13,113,轻度污染,85,136,15,1.8,52,33
2016-12-14,130,轻度污染,99,167,17,2,63,9
2016-12-15,166,中度污染,126,210,20,2,65,10
2016-12-16,169,中度污染,128,208,14,1.9,66,22
2016-12-17,127,轻度污染,96,150,15,1.4,62,21
2016-12-18,176,中度污染,133,203,16,1.7,73,19
2016-12-19,204,重度污染,154,234,17,1.9,83,11
2016-12-20,252,重度污染,202,291,22,2.1,77,6
2016-12-21,193,中度污染,145,202,20,1.9,74,37
2016-12-22,160,中度污染,122,181,23,1.8,84,54
2016-12-23,195,中度污染,146,213,20,1.8,77,7
2016-12-24,132,轻度污染,100,151,25,1.3,60,13
2016-12-25,53,良,34,49,9,1.1,42,16
2016-12-26,68,良,45,74,13,1.1,54,42
2016-12-27,92,良,68,119,20,1.2,71,61
2016-12-28,92,良,68,116,24,0.9,69,73
2016-12-29,139,轻度污染,106,163,29,1.1,72,58
2016-12-30,139,轻度污染,106,169,26,1.2,71,24
2016-12-31,193,中度污染,145,230,31,1.5,89,18
2017-01-01,237,重度污染,187,296,23,1.9,91,28
2017-01-02,228,重度污染,181,286,18,2.3,83,75
2017-01-03,237,重度污染,187,295,21,2.4,114,10
2017-01-04,308,严重污染,258,399,29,2.4,112,11
2017-01-05,375,严重污染,313,480,20,2.8,121,46
2017-01-06,294,重度污染,243,360,18,2.3,85,17
2017-01-07,111,轻度污染,81,118,22,1.9,61,35
2017-01-08,127,轻度污染,97,141,28,1.9,75,21
2017-01-09,85,良,60,89,19,1.5,54,39
2017-01-10,42,优,28,43,10,1,36,59
2017-01-11,65,良,37,56,13,1,52,45
2017-01-12,72,良,52,82,15,1.1,59,68
2017-01-13,78,良,54,86,19,1,64,93
2017-01-14,116,轻度污染,95,141,16,1.4,91,33
2017-01-15,188,中度污染,146,214,25,1.5,83,22
2017-01-16,128,轻度污染,99,137,19,1.2,56,34
2017-01-17,140,轻度污染,107,162,16,1.7,74,11
2017-01-18,127,轻度污染,97,146,13,1.2,62,31
2017-01-19,122,轻度污染,93,142,18,1.2,61,30
2017-01-20,145,轻度污染,112,170,16,1.5,63,24
2017-01-21,151,中度污染,117,171,14,1.3,65,65
2017-01-22,232,重度污染,184,268,18,2,94,12
2017-01-23,247,重度污染,195,290,16,1.9,67,58
2017-01-24,229,重度污染,180,258,16,1.4,67,44
2017-01-25,242,重度污染,193,283,13,2.2,77,72
2017-01-26,274,重度污染,227,316,14,1.7,70,43
2017-01-27,248,重度污染,198,308,13,1.6,52,69
2017-01-28,245,重度污染,190,273,22,1.4,36,53
2017-01-29,98,良,75,132,11,1.1,39,93
2017-01-30,103,轻度污染,77,122,14,1.2,42,58
2017-01-31,66,良,48,70,12,1,25,42
2017-02-01,63,良,47,63,9,1,26,51
2017-02-02,86,良,64,87,10,1.1,25,32
2017-02-03,92,良,69,93,11,1.1,37,26
2017-02-04,108,轻度污染,82,111,11,1.3,44,33
2017-02-05,137,轻度污染,104,148,14,1.4,52,33
2017-02-06,135,轻度污染,104,151,18,1.4,61,26
2017-02-07,38,优,23,34,9,1.2,33,49
2017-02-08,57,良,30,48,11,1.1,48,59
2017-02-09,90,良,69,108,18,1.2,71,16
2017-02-10,104,轻度污染,78,117,13,1.2,60,47
2017-02-11,78,良,58,80,10,0.9,42,65
2017-02-12,132,轻度污染,104,143,14,1,55,76
2017-02-13,190,中度污染,141,198,19,1.2,64,33
2017-02-14,149,轻度污染,117,155,14,1.3,69,33
2017-02-15,145,轻度污染,114,160,13,1.4,74,107
2017-02-16,213,重度污染,163,224,18,1.5,85,63
2017-02-17,165,中度污染,126,177,16,1.3,72,105
2017-02-18,164,中度污染,125,188,24,1.6,84,70
2017-02-19,207,重度污染,157,226,23,1.8,80,114
2017-02-20,160,中度污染,120,177,21,1.5,73,53
2017-02-21,48,优,29,47,9,1,37,49
2017-02-22,57,良,30,57,10,0.7,46,78
2017-02-23,55,良,28,53,10,0.7,45,59
2017-02-24,68,良,47,76,9,0.8,55,49
2017-02-25,57,良,41,66,11,0.7,45,90
2017-02-26,88,良,66,104,11,1,71,44
2017-02-27,103,轻度污染,77,120,11,1.1,63,75
2017-02-28,91,良,70,109,14,1.1,63,99
2017-03-01,106,轻度污染,79,143,13,1,70,97
2017-03-02,100,良,62,114,16,1,79,20
2017-03-03,96,良,72,122,17,1,63,89
2017-03-04,92,良,69,100,9,1,62,87
2017-03-05,66,良,41,62,10,0.9,53,89
2017-03-06,75,良,40,60,9,1,61,59
2017-03-07,70,良,48,70,9,0.8,58,95
2017-03-08,83,良,62,91,11,0.9,61,77
2017-03-09,106,轻度污染,80,117,15,0.9,64,18
2017-03-10,95,良,69,110,14,1.1,78,28
2017-03-11,122,轻度污染,93,155,15,1.3,71,48
2017-03-12,47,优,27,47,10,0.7,37,59
2017-03-13,52,良,9,19,10,0.8,43,79
2017-03-14,71,良,30,50,12,0.9,56,84
2017-03-15,61,良,38,55,12,0.8,50,70
2017-03-16,70,良,41,63,9,1,56,63
2017-03-17,70,良,52,77,13,1,56,78
2017-03-18,92,良,61,95,14,1.1,73,40
2017-03-19,52,良,36,56,10,0.9,43,53
2017-03-20,74,良,51,80,13,1.1,55,129
2017-03-21,90,良,67,110,19,1.2,71,49
2017-03-22,60,良,36,59,9,1.1,48,16
2017-03-23,63,良,45,75,12,1,47,40
2017-03-24,62,良,23,51,12,0.8,49,79
2017-03-25,51,良,22,53,8,0.6,39,90
2017-03-26,67,良,31,58,11,0.8,56,112
2017-03-27,64,良,35,62,12,0.8,48,117
2017-03-28,95,良,66,119,17,1.1,77,134
2017-03-29,102,轻度污染,77,128,18,1,64,90
2017-03-30,60,良,33,55,11,0.8,50,112
2017-03-31,78,良,38,67,16,0.9,64,128
2017-04-01,95,良,39,75,27,0.9,77,72
2017-04-02,95,良,48,88,27,1,75,70
2017-04-03,57,良,38,64,12,0.8,47,83
2017-04-04,65,良,46,73,10,0.8,47,118
2017-04-05,73,良,46,82,9,1,60,71
2017-04-06,82,良,61,115,15,1.3,65,75
2017-04-07,75,良,37,72,15,1.1,62,96
2017-04-08,61,良,21,48,14,1,52,73
2017-04-09,38,优,8,21,11,0.8,31,77
2017-04-10,48,优,15,31,10,0.9,42,96
2017-04-11,65,良,21,41,11,0.8,52,62
2017-04-12,72,良,16,34,11,0.6,44,127
2017-04-13,95,良,27,57,12,0.9,66,154
2017-04-14,122,轻度污染,33,68,15,0.9,62,185
2017-04-15,133,轻度污染,39,80,20,0.8,61,197
2017-04-16,51,良,18,38,10,0.7,41,79
2017-04-17,60,良,21,58,13,0.7,50,90
2017-04-18,96,良,48,126,18,1.1,66,156
2017-04-19,110,轻度污染,51,127,21,1.1,65,172
2017-04-20,68,良,17,43,10,0.7,54,82
2017-04-21,54,良,13,34,7,0.6,40,105
2017-04-22,81,良,21,53,10,0.7,52,138
2017-04-23,97,良,44,97,16,0.9,63,157
2017-04-24,92,良,57,117,19,1,72,83
2017-04-25,51,良,25,44,8,0.7,42,102
2017-04-26,51,良,20,36,8,0.7,41,76
2017-04-27,76,良,23,39,8,0.6,44,132
2017-04-28,94,良,22,43,8,0.6,45,153
2017-04-29,123,轻度污染,49,86,14,0.8,62,186
2017-04-30,107,轻度污染,64,111,16,1,65,168
2017-05-01,140,轻度污染,77,126,12,1,58,205
2017-05-02,89,良,54,93,10,0.9,52,147
2017-05-03,95,良,11,23,7,0.6,36,154
2017-05-04,85,良,36,71,13,0.9,59,142
2017-05-05,79,良,54,110,8,0.7,39,76
2017-05-06,81,良,39,81,8,0.5,34,138
2017-05-07,71,良,44,93,8,0.6,38,113
2017-05-08,96,良,54,98,10,0.7,43,156
2017-05-09,93,良,49,89,11,0.8,67,152
2017-05-10,111,轻度污染,82,139,12,0.9,54,158
2017-05-11,68,良,17,34,7,0.6,34,122
2017-05-12,87,良,23,50,16,0.6,55,145
2017-05-13,144,轻度污染,40,80,14,0.9,71,209
2017-05-14,123,轻度污染,21,36,7,0.6,33,186
2017-05-15,68,良,20,40,6,0.6,42,122
2017-05-16,91,良,30,55,10,0.8,66,150
2017-05-17,115,轻度污染,36,67,12,0.9,77,177
2017-05-18,107,轻度污染,36,56,7,0.7,37,168
2017-05-19,140,轻度污染,63,97,9,0.8,58,204
2017-05-20,91,良,67,111,12,0.9,59,102
2017-05-21,55,良,34,61,8,0.8,43,99
2017-05-22,41,优,16,29,6,0.7,35,54
2017-05-23,63,良,22,39,8,0.7,53,98
2017-05-24,102,轻度污染,47,78,10,1,82,35
2017-05-25,95,良,21,34,10,0.5,43,154
2017-05-26,117,轻度污染,35,52,13,0.7,58,179
2017-05-27,145,轻度污染,51,72,15,0.7,69,210
2017-05-28,133,轻度污染,61,87,15,0.9,72,197
2017-05-29,109,轻度污染,48,64,11,0.6,34,170
2017-05-30,110,轻度污染,75,105,12,0.7,38,171
2017-05-31,78,良,57,83,9,0.7,38,134
2017-06-01,63,良,41,62,8,0.7,44,116
2017-06-02,83,良,58,85,13,0.8,59,140
2017-06-03,83,良,61,97,9,0.9,61,72
2017-06-04,43,优,20,36,6,0.8,36,83
2017-06-05,91,良,33,58,8,0.9,47,150
2017-06-06,106,轻度污染,43,70,11,0.9,49,167
2017-06-07,116,轻度污染,38,55,12,0.8,41,178
2017-06-08,64,良,40,60,9,0.8,35,117
2017-06-09,80,良,36,54,8,0.7,28,137
2017-06-10,81,良,38,59,8,0.8,42,138
2017-06-11,70,良,30,55,11,0.8,42,124
2017-06-12,56,良,42,65,9,0.8,44,92
2017-06-13,61,良,45,69,9,0.9,45,72
2017-06-14,41,优,27,41,8,0.8,25,65
2017-06-15,56,良,36,55,7,0.8,35,98
2017-06-16,91,良,42,73,9,0.9,49,150
2017-06-17,77,良,59,100,9,0.9,49,116
2017-06-18,93,良,69,115,10,1,54,133
2017-06-19,83,良,32,56,12,0.8,34,140
2017-06-20,81,良,46,68,12,0.9,55,138
2017-06-21,130,轻度污染,75,117,11,1.2,68,193
2017-06-22,103,轻度污染,79,136,15,1.2,75,124
2017-06-23,127,轻度污染,98,171,14,1.4,89,90
2017-06-24,67,良,26,45,8,0.8,54,48
2017-06-25,69,良,14,25,9,0.5,33,123
2017-06-26,78,良,15,27,11,0.6,32,134
2017-06-27,98,良,21,39,11,0.7,45,158
2017-06-28,85,良,40,71,12,0.8,58,142
2017-06-29,95,良,39,75,10,0.8,47,154
2017-06-30,99,良,43,79,11,0.9,54,159
2017-07-01,128,轻度污染,46,85,14,0.9,44,191
2017-07-02,139,轻度污染,62,107,12,1.1,65,203
2017-07-03,91,良,43,81,7,1.1,66,150
2017-07-04,90,良,50,92,9,1.2,67,148
2017-07-05,40,优,20,38,7,0.8,32,63
2017-07-06,71,良,12,22,8,0.7,30,126
2017-07-07,141,轻度污染,26,46,10,0.9,59,206
2017-07-08,83,良,49,88,10,1,67,105
2017-07-09,153,中度污染,33,63,11,0.8,50,218
2017-07-10,206,重度污染,32,71,13,0.9,63,300
2017-07-11,190,中度污染,45,97,12,1,62,255
2017-07-12,147,轻度污染,34,73,11,0.9,47,212
2017-07-13,124,轻度污染,16,36,7,0.7,33,187
2017-07-14,149,轻度污染,20,34,7,0.8,31,214
2017-07-15,103,轻度污染,28,46,7,0.8,30,164
2017-07-16,131,轻度污染,15,27,7,0.7,25,195
2017-07-17,108,轻度污染,22,37,7,0.8,28,169
2017-07-18,75,良,20,38,7,0.8,34,130
2017-07-19,83,良,15,28,6,0.7,34,140
2017-07-20,95,良,19,37,8,0.7,35,155
2017-07-21,81,良,22,42,6,0.9,41,138
2017-07-22,81,良,17,35,6,0.7,35,138
2017-07-23,121,轻度污染,21,43,7,0.8,33,184
2017-07-24,145,轻度污染,13,29,7,0.6,40,210
2017-07-25,146,轻度污染,26,52,8,0.8,55,211
2017-07-26,143,轻度污染,30,54,6,0.8,43,208
2017-07-27,143,轻度污染,22,41,6,0.7,30,208
2017-07-28,163,中度污染,16,33,6,0.7,37,228
2017-07-29,55,良,21,43,7,0.7,44,107
2017-07-30,140,轻度污染,35,61,7,0.9,44,205
2017-07-31,123,轻度污染,35,65,9,1,64,186
2017-08-01,76,良,25,49,7,0.9,42,132
2017-08-02,114,轻度污染,26,44,6,0.9,42,176
2017-08-03,97,良,18,35,6,0.8,42,157
2017-08-04,119,轻度污染,28,51,6,1,50,181
2017-08-05,97,良,29,49,6,1,39,157
2017-08-06,113,轻度污染,25,42,6,0.9,30,175
2017-08-07,54,良,15,27,7,0.8,26,105
2017-08-08,101,轻度污染,8,18,7,0.7,32,162
2017-08-09,122,轻度污染,17,33,10,0.8,44,185
2017-08-10,114,轻度污染,27,49,9,0.9,48,176
2017-08-11,72,良,14,27,6,0.6,30,127
2017-08-12,142,轻度污染,22,39,7,0.7,28,207
2017-08-13,133,轻度污染,26,44,9,0.7,29,197
2017-08-14,140,轻度污染,36,61,8,1,48,204
2017-08-15,56,良,25,45,8,0.9,35,108
2017-08-16,64,良,30,50,8,1.1,48,117
2017-08-17,63,良,39,63,8,1.1,46,116
2017-08-18,47,优,15,29,7,0.9,38,86
2017-08-19,90,良,19,33,8,0.9,34,148
2017-08-20,70,良,23,39,9,0.9,31,124
2017-08-21,39,优,12,25,8,0.8,31,79
2017-08-22,106,轻度污染,26,42,8,0.8,30,167
2017-08-23,90,良,9,24,8,0.6,22,149
2017-08-24,55,良,13,29,8,0.6,19,107
2017-08-25,33,优,12,25,8,0.7,27,55
2017-08-26,41,优,17,30,8,0.8,33,82
2017-08-27,83,良,24,42,9,0.8,32,140
2017-08-28,77,良,20,38,9,0.7,25,133
2017-08-29,28,优,8,19,8,0.6,20,56
2017-08-30,33,优,6,17,8,0.7,27,53
2017-08-31,40,优,11,23,7,0.7,33,56
2017-09-01,47,优,21,39,8,0.8,39,48
2017-09-02,63,良,16,31,9,0.9,34,116
2017-09-03,46,优,20,35,9,0.9,34,93
2017-09-04,40,优,17,29,8,0.8,32,58
2017-09-05,44,优,14,25,8,0.8,31,88
2017-09-06,89,良,13,23,9,0.7,31,147
2017-09-07,92,良,17,30,11,0.7,34,151
2017-09-08,65,良,26,43,10,0.8,42,118
2017-09-09,45,优,23,39,9,0.8,37,72
2017-09-10,73,良,16,30,8,0.6,34,128
2017-09-11,93,良,21,42,11,0.8,53,152
2017-09-12,138,轻度污染,28,58,12,0.8,53,202
2017-09-13,60,良,36,69,11,0.8,48,95
2017-09-14,55,良,38,61,9,0.8,38,61
2017-09-15,41,优,19,34,8,0.8,33,51
2017-09-16,56,良,40,60,12,0.9,35,52
2017-09-17,42,优,24,41,10,0.9,35,60
2017-09-18,51,良,31,51,11,1.1,41,88
2017-09-19,50,优,17,33,9,0.8,37,100
2017-09-20,66,良,29,54,11,0.9,54,116
2017-09-21,108,轻度污染,33,56,10,0.8,45,169
2017-09-22,61,良,44,71,10,0.8,39,111
2017-09-23,80,良,58,93,12,0.9,47,48
2017-09-24,86,良,64,101,12,1.1,57,75
2017-09-25,91,良,68,111,11,1.1,61,86
2017-09-26,76,良,55,89,14,1.1,55,66
2017-09-27,55,良,16,33,11,0.7,44,60
2017-09-28,48,优,14,32,11,0.6,40,88
2017-09-29,63,良,31,55,11,0.8,51,113
2017-09-30,72,良,52,84,10,0.9,43,77
2017-10-01,108,轻度污染,40,66,11,0.9,42,169
2017-10-02,73,良,52,78,12,1,51,93
2017-10-03,28,优,7,17,9,0.6,23,57
2017-10-04,40,优,14,24,9,0.6,32,59
2017-10-05,38,优,24,38,10,0.7,31,63
2017-10-06,66,良,48,68,8,0.8,43,46
2017-10-07,61,良,45,67,9,0.9,50,47
2017-10-08,88,良,65,96,11,1.1,61,98
2017-10-09,55,良,32,48,13,0.9,43,24
2017-10-10,45,优,10,20,8,0.6,36,52
2017-10-11,58,良,37,58,9,0.9,46,8
2017-10-12,56,良,21,34,9,0.8,46,28
2017-10-13,68,良,36,54,9,0.8,55,31
2017-10-14,46,优,16,28,8,0.7,37,44
2017-10-15,41,优,8,17,8,0.7,34,35
2017-10-16,51,良,12,26,10,0.8,45,77
2017-10-17,60,良,32,56,11,0.9,50,38
2017-10-18,60,良,29,48,9,0.8,49,44
2017-10-19,93,良,71,114,11,1,59,63
2017-10-20,100,良,75,124,9,1,69,28
2017-10-21,67,良,47,79,9,1,55,34
2017-10-22,51,良,18,31,7,0.6,39,60
2017-10-23,50,优,18,29,8,0.5,39,78
2017-10-24,55,良,32,51,7,0.6,44,23
2017-10-25,62,良,45,73,8,0.7,41,78
2017-10-26,86,良,66,100,13,1,61,68
2017-10-27,80,良,60,91,11,1.1,53,95
2017-10-28,106,轻度污染,87,137,13,1.1,63,37
2017-10-29,72,良,57,92,9,0.9,47,30
2017-10-30,40,优,18,29,7,0.7,33,30
2017-10-31,50,优,38,57,7,0.8,43,39
2017-11-01,73,良,60,83,8,1.1,55,98
2017-11-02,104,轻度污染,85,121,12,1.4,75,60
2017-11-03,125,轻度污染,104,150,13,1.5,68,110
2017-11-04,124,轻度污染,103,147,10,1.3,57,68
2017-11-05,137,轻度污染,112,158,8,1.1,66,57
2017-11-06,160,中度污染,128,188,13,1.3,70,37
2017-11-07,121,轻度污染,99,149,11,1.2,58,93
2017-11-08,143,轻度污染,116,171,16,1.5,77,81
2017-11-09,123,轻度污染,91,127,13,0.9,51,95
2017-11-10,52,良,17,34,10,0.5,42,50
2017-11-11,68,良,25,49,10,0.6,54,86
2017-11-12,51,良,35,53,9,0.6,41,21
2017-11-13,65,良,46,71,10,0.9,48,71
2017-11-14,75,良,53,79,11,0.9,60,63
2017-11-15,100,良,73,104,10,0.9,56,20
2017-11-16,72,良,54,76,11,1,53,22
2017-11-17,60,良,43,64,9,1.1,48,12
2017-11-18,61,良,45,69,13,1,49,53
2017-11-19,45,优,27,43,9,0.9,37,39
2017-11-20,63,良,34,57,9,0.8,51,45
2017-11-21,66,良,32,54,11,0.7,53,29
2017-11-22,70,良,41,70,11,0.8,57,38
2017-11-23,61,良,27,53,10,0.5,49,67
2017-11-24,85,良,63,100,16,0.7,47,65
2017-11-25,107,轻度污染,83,128,11,0.9,63,22
2017-11-26,139,轻度污染,107,157,13,1.1,63,49
2017-11-27,162,中度污染,122,166,13,1.2,74,45
2017-11-28,170,中度污染,126,176,14,1.4,72,21
2017-11-29,77,良,57,83,10,0.8,54,38
2017-11-30,102,轻度污染,54,84,10,1.1,54,4
2017-12-01,92,良,46,74,10,1.2,60,0
2017-12-02,68,良,71,105,10,1,58,0
2017-12-03,100,良,77,106,9,1,53,0
2017-12-04,113,轻度污染,107,145,12,1.4,69,0
2017-12-05,149,轻度污染,96,126,10,1.5,62,0
2017-12-06,103,轻度污染,74,102,12,1,54,0
2017-12-07,97,良,57,85,15,1,55,0
2017-12-08,88,良,46,79,10,1,61,0
2017-12-09,82,良,78,111,13,1,53,0
2017-12-10,137,轻度污染,74,106,10,1,67,0
2017-12-11,109,轻度污染,107,170,19,2.3,101,0
2017-12-12,168,中度污染,119,176,18,1.9,89,0
2017-12-13,109,轻度污染,82,107,9,0.9,46,23
2017-12-14,108,轻度污染,81,114,10,0.9,42,32
2017-12-15,99,良,74,102,8,1,55,46
2017-12-16,70,良,41,69,9,0.7,56,68
2017-12-17,92,良,63,106,14,0.9,72,34
2017-12-18,115,轻度污染,87,143,11,1.2,75,57
2017-12-19,137,轻度污染,104,156,14,1.5,90,61
2017-12-20,138,轻度污染,105,150,13,1.4,86,80
2017-12-21,180,中度污染,136,187,14,1.7,97,64
2017-12-22,241,重度污染,191,253,14,2.2,115,60
2017-12-23,225,重度污染,174,228,13,1.9,91,60
2017-12-24,207,重度污染,157,210,13,2,94,69
2017-12-25,211,重度污染,161,206,12,1.7,80,67
2017-12-26,201,重度污染,150,198,12,1.7,81,62
2017-12-27,202,重度污染,151,205,10,1.7,66,12
2017-12-28,213,重度污染,163,223,10,1.9,71,26
2017-12-29,242,重度污染,0,0,11,1.9,82,8
2017-12-30,190,中度污染,0,0,9,1.2,61,48
2017-12-31,184,中度污染,0,0,13,1.4,71,61
2018-01-01,137,轻度污染,103,224,12,1.4,78,70
2018-01-02,137,轻度污染,104,202,12,1.4,67,60
2018-01-03,60,良,38,70,8,0.9,37,52
2018-01-04,40,优,19,28,6,1.1,32,48
2018-01-05,47,优,32,44,6,1.2,37,16
2018-01-06,44,优,25,37,7,1,35,41
2018-01-07,53,良,37,53,9,0.9,41,69
2018-01-08,63,良,41,75,7,0.7,43,74
2018-01-09,95,良,71,119,10,1.1,69,72
2018-01-10,129,轻度污染,98,151,13,1.4,81,77
2018-01-11,144,轻度污染,110,168,15,1.6,92,77
2018-01-12,142,轻度污染,108,160,17,1.3,86,71
2018-01-13,196,中度污染,147,210,20,1.4,93,59
2018-01-14,219,重度污染,169,229,20,1.4,82,83
2018-01-15,267,重度污染,217,290,20,1.8,97,19
2018-01-16,118,轻度污染,89,117,10,1,55,81
2018-01-17,123,轻度污染,93,135,11,1.2,74,80
2018-01-18,165,中度污染,125,176,13,1.4,85,30
2018-01-19,102,轻度污染,76,127,12,1.2,70,75
2018-01-20,148,轻度污染,113,166,14,1.2,80,27
2018-01-21,175,中度污染,132,175,16,1.3,62,91
2018-01-22,142,轻度污染,108,140,11,1.3,61,45
2018-01-23,130,轻度污染,99,142,12,1.4,80,22
2018-01-24,74,良,54,71,9,1,43,35
2018-01-25,37,优,23,35,6,1.1,29,60
2018-01-26,67,良,48,62,7,0.9,34,51
2018-01-27,58,良,41,51,5,0.9,35,37
2018-01-28,95,良,71,91,8,1.2,52,48
2018-01-29,133,轻度污染,101,130,11,1.4,61,30
2018-01-30,138,轻度污染,105,135,12,1.3,65,21
2018-01-31,95,良,71,102,9,1.1,60,67
2018-02-01,85,良,60,112,12,0.8,68,56
2018-02-02,94,良,70,130,10,1,69,80
2018-02-03,105,轻度污染,79,139,13,1,62,102
2018-02-04,118,轻度污染,89,113,6,0.9,50,54
2018-02-05,117,轻度污染,88,107,6,1,51,54
2018-02-06,144,轻度污染,110,143,8,1.2,64,26
2018-02-07,170,中度污染,129,167,8,1.3,64,46
2018-02-08,155,中度污染,118,142,8,1.1,54,58
2018-02-09,142,轻度污染,108,128,7,1.1,56,63
2018-02-10,0,无,0,0,6,0.6,30,89
2018-02-11,0,无,0,0,8,0.8,46,56
2018-02-12,0,无,0,0,8,1,52,74
2018-02-13,0,无,0,0,7,1.1,42,92
2018-02-14,175,中度污染,132,199,10,1.3,52,82
2018-02-15,159,中度污染,121,166,7,1.4,46,101
2018-02-16,221,重度污染,171,212,12,1.4,40,116
2018-02-17,155,中度污染,118,150,11,1.2,31,99
2018-02-18,60,良,37,70,10,0.9,25,103
2018-02-19,65,良,44,65,9,0.9,27,117
2018-02-20,78,良,57,75,8,1,27,114
2018-02-21,50,优,32,50,8,0.7,20,81
2018-02-22,39,优,25,39,6,0.7,28,74
2018-02-23,62,良,44,57,8,0.8,34,57
2018-02-24,51,良,27,47,7,0.7,38,101
2018-02-25,73,良,47,78,9,0.9,47,127
2018-02-26,93,良,69,100,13,1.1,60,80
2018-02-27,98,良,73,102,11,1.3,62,120
2018-02-28,122,轻度污染,92,122,11,1.4,61,133
2018-03-01,124,轻度污染,94,125,11,1.3,65,159
2018-03-02,115,轻度污染,87,126,14,1.2,66,126
2018-03-03,138,轻度污染,105,147,20,1.3,67,106
2018-03-04,75,良,55,84,11,0.9,45,79
2018-03-05,60,良,35,64,10,0.8,48,47
2018-03-06,40,优,18,28,7,0.7,32,45
2018-03-07,55,良,28,40,8,0.8,44,78
2018-03-08,71,良,42,74,11,0.8,53,125
2018-03-09,88,良,63,114,14,0.9,70,141
2018-03-10,97,良,72,124,17,0.9,71,90
2018-03-11,84,良,59,110,14,0.9,67,133
2018-03-12,115,轻度污染,87,139,15,1.1,73,112
2018-03-13,137,轻度污染,104,158,12,1.3,87,125
2018-03-14,166,中度污染,126,188,14,1.6,95,160
2018-03-15,160,中度污染,122,181,15,1.5,94,167
2018-03-16,137,轻度污染,104,142,12,1.1,53,129
2018-03-17,54,良,38,52,8,0.8,30,66
2018-03-18,77,良,36,104,9,0.9,41,96
2018-03-19,80,良,47,110,8,0.9,45,119
2018-03-20,95,良,66,139,11,1,64,81
2018-03-21,98,良,73,117,9,1.1,65,78
2018-03-22,85,良,63,106,10,1.2,68,134
2018-03-23,113,轻度污染,85,137,15,1.2,84,75
2018-03-24,97,良,72,106,10,1.1,69,49
2018-03-25,72,良,36,56,9,0.8,46,126
2018-03-26,80,良,59,97,13,1,61,104
2018-03-27,72,良,38,66,15,0.8,57,98
2018-03-28,81,良,49,83,11,0.9,57,137
2018-03-29,95,良,71,108,11,1.1,67,122
2018-03-30,83,良,48,82,10,1.1,66,59
2018-03-31,65,良,36,60,9,1,52,58
2018-04-01,72,良,35,87,9,0.8,49,126
2018-04-02,94,良,50,121,12,1,65,152
2018-04-03,124,轻度污染,61,134,14,1.3,82,186
2018-04-04,121,轻度污染,85,164,18,1.3,91,183
2018-04-05,74,良,35,98,9,0.6,37,90
2018-04-06,86,良,42,122,7,0.6,34,74
2018-04-07,90,良,46,130,9,0.7,45,109
2018-04-08,89,良,53,128,11,0.9,62,142
2018-04-09,122,轻度污染,72,154,15,1.2,74,184
2018-04-10,114,轻度污染,86,166,17,1.2,85,169
2018-04-11,137,轻度污染,104,183,13,1.2,74,160
2018-04-12,95,良,71,116,10,1,40,90
2018-04-13,40,优,12,28,7,0.7,32,67
2018-04-14,59,良,30,68,7,0.6,46,57
2018-04-15,62,良,29,60,7,0.7,47,114
2018-04-16,94,良,46,94,10,0.9,58,152
2018-04-17,125,轻度污染,59,116,11,0.9,74,187
2018-04-18,140,轻度污染,86,153,13,1.2,87,203
2018-04-19,132,轻度污染,85,150,16,1.1,76,195
2018-04-20,90,良,59,83,8,0.8,30,148
2018-04-21,69,良,50,70,7,0.9,42,116
2018-04-22,117,轻度污染,39,62,8,0.9,47,178
2018-04-23,50,优,25,50,7,0.7,33,92
2018-04-24,40,优,8,14,6,0.7,17,80
2018-04-25,65,良,13,25,7,0.6,30,118
2018-04-26,74,良,25,52,10,0.6,45,128
2018-04-27,65,良,26,57,10,0.5,52,102
2018-04-28,94,良,44,84,16,0.7,56,152
2018-04-29,146,轻度污染,59,102,13,0.8,62,210
2018-04-30,107,轻度污染,76,135,14,0.9,72,167
2018-05-01,90,良,67,106,11,0.8,58,82
2018-05-02,65,良,23,57,10,0.6,52,116
2018-05-03,82,良,52,96,13,0.7,54,138
2018-05-04,93,良,69,97,10,0.8,32,121
2018-05-05,62,良,36,60,9,0.8,49,65
2018-05-06,91,良,24,63,8,0.5,33,149
2018-05-07,100,良,41,89,11,0.7,55,159
2018-05-08,74,良,54,90,11,0.7,44,95
2018-05-09,32,优,11,15,6,0.6,21,64
2018-05-10,37,优,17,21,7,0.6,29,63
2018-05-11,69,良,16,26,8,0.7,40,122
2018-05-12,75,良,25,55,11,0.8,60,110
2018-05-13,100,良,45,90,13,1.1,80,150
