电镀,废水排放口,宁波埃斯科光电有限公司
纺织染整,标排口,义乌市鑫鸿拉链有限公司
电镀,排口,浙江三国精密机电有限公司
化工,纳管排放口,浙江胡涂硅科技有限公司
化工,RTO排气筒（过氧化物装置）,诺力昂化学品（宁波）有限公司
重金属,标排口,临海市华晨电镀有限公司
污水处理厂,总排口,武义县中成污水处理有限公司
造纸,废水标排口,富阳明盛纸业有限公司
纺织染整,标排口,浙江兴美达印染有限公司
金属加工,面漆废气排放口,宁波约翰迪尔农业机械有限公司
电镀,标排口,浙江高新镀业有限公司
纺织染整,排放口,绍兴县丝绸印花定型厂
污水处理厂,标排口,温岭市大溪污水处理厂
造纸,废水标排口,浙江杭星新材料有限公司（原名浙江凯伦特纸业有限公司）
水泥,2#标排口,浙江省赤龙水泥有限公司
纺织染整,总排口,图腾纺织（宁波）有限公司
纺织染整,标准排放口,瑞安市江南印染有限公司
纺织染整,标排口,浙江晨光布业印染有限公司
化工,标排口,浙江拜克生物科技有限公司
医药,1#VOC排口,浙江乐普药业股份有限公司
电镀,标排口1#,缙云县湖川五金电镀二厂
电镀,标排口,浙江天伦实业集团有限公司
化工,VOCs排放口,浙江双冠染料有限公司
化工,石牛厂,浙江闽锋化学有限公司
化工,包装车间VOCs排放口,浙江嘉化新材料有限公司（浙江嘉化集团股份有限公司）
污水处理厂,桃园2#污水处理站,嘉兴市秀清水务建设有限公司桃园2#
垃圾焚烧,3#标排口,杭州萧山城市绿色能源有限公司
热电,2#标排口,杭州杭联热电有限公司
纺织染整,标排口,浙江永泉丝绸印染有限公司
纺织染整,标排口,义乌市惠侬丝内衣有限公司
纺织染整,标排口,绍兴县永盛轧染有限公司
火电,8#标排口,台州发电厂
污水处理厂,标排口,煤炭科学研究总院杭州环保研究院舟山运行部（沈家门海洋生物园区污水处理厂）
纺织染整,标准排放口,永嘉县创新水洗厂
热电,2#废气排放口,华能桐乡燃机热电有限责任公司
污水处理厂,1#排口,台州市水处理发展有限公司
热电,铁烟囱,绍兴咸亨热电有限公司
污水处理厂,总排口,莲都区碧湖镇城市污水处理厂
污水处理厂,进水口,杭州富阳新盈嘉水务有限公司（大源厂）
热电,废气排放口,桐乡市屠甸荣翔热能有限公司
火电,2#废气排放口,浙江国华浙能发电有限公司
污水处理厂,进水口,义乌市水处理有限责任公司稠江运营部
重金属,标排口1#,龙游沪工段三工具总厂
纺织染整,标排口,湖州新加染整有限公司
化工,总排口,绍兴上虞联谊化工有限公司
医药,废水排放口,诚达药业股份有限公司
热电,1#废气排放口,华能桐乡燃机热电有限责任公司
纺织染整,标排口,宁波市海曙新兴针织漂白染色厂
化工,总排口,浙江嘉化新材料有限公司（浙江嘉化集团股份有限公司）
医药,1#排口,浙江荣耀生物科技有限公司
垃圾焚烧,3#废气排放口,舟山旺能环保能源有限公司
化工,排放口,宁波泉迪化纤有限公司（康鑫）
化工,废水排放口,衢州英特高分子材料有限公司
垃圾焚烧,0号炉,浙江诸暨八方热电有限责任公司
污水处理厂,标排口,慈溪市北部污水处理厂
造纸,标排口,温岭市汇丰纸业有限公司
电镀,标排口,宁波奉化纳米多镀业有限公司
电镀,标排口,义乌市福民铝制品有限公司
食品加工,废水排放口,杭州富阳食品有限责任公司
污水处理厂,标排口,新安江污水处理厂
重金属,1#排口,上虞市顺风金属表面处理有限公司
纺织染整,标排口,浙江华丽特针织有限公司
热电,3#排放口,普星（安吉）燃机热电有限公司
医药,纳管口,浙江亚太药业股份有限公司
化工,总排口,纳诺科技有限公司
垃圾焚烧,标排口,光大环保能源（淳安）有限公司
污水处理厂,总排口,嘉兴市闻源水务投资有限公司（民众污水站）
电镀,标排口,丁豪集团有限公司
热电,废气标排口1#,杭州余杭新奥能源发展有限公司
医药,RTO尾气,福安药业集团宁波天衡制药有限公司
合成革,标排口,浙江昶丰新材料有限公司
纺织染整,标排口,杭州笑雪服饰有限公司
金属加工,废水排放口,浙江东南新材科技有限公司
纺织染整,废水标排口,龙游恒祥棉纺织造有限公司
造纸,废水标排口,浙江华远纸业有限公司
污水处理厂,总排放口,诸暨海元水处理有限公司
电镀,排口,宁波通驰实业有限公司
热电,排放口,湖州南太湖电力科技有限公司
医药,2#杨府制剂排口,浙江仙琚制药股份有限公司
热电,1#烟囱,宁波正源电力有限公司
重金属,1#排口,台州市泰恒电镀有限公司
化工,废水排放口,中石油燃料油有限责任公司宁波大榭仓储分公司
污水处理厂,排放口,嘉兴市秀清水务建设有限公司来龙桥污水处理站
污水处理厂,总排口,婺城区琅琊污水处理厂
火电,5号炉,浙江浙能嘉华发电有限公司
污水处理厂,废水标排口,建德寿昌镇污水处理厂
纺织染整,标排口,浙江社标纤维有限公司
医药,标排口,浙江中维药业有限公司
纺织染整,标排口,浙江兴力纺织整理有限公司
纺织染整,标排口,义乌市华莱氨纶有限公司
纺织染整,标排口,义乌市晶妃染整有限公司
化工,标准排放口,浙江弘博新材料科技有限公司
污水处理厂,废水总排口,衢州市衢江区沈家经济开发区污水处理厂
合成革,1#排口,浙江日胜合成革有限公司
金属加工,废水排放口,浙江五龙新材股份有限公司
纺织染整,标排口,兰溪市圣宇毛巾有限责任公司
化工,标排口,浙江恒翔化工有限公司
火电,3#废气排放口,平湖弘欣热电有限公司
化工,标排口,浙江开化合成材料有限公司
食品加工,标排口,宁波海静食品有限公司
纺织染整,纳管口,平湖市五和印染有限公司
污水处理厂,标排口,淳安县水务有限公司南山污水处理厂
造纸,废水排放口,龙游旭荣纸业有限公司
造纸,废水排放口,杭州丰收纸业有限公司
造纸,浙江鑫丰特种纸业股份有限公司,浙江鑫丰特种纸业有限公司
纺织染整,1#排口,台州市同轩印染有限公司
污水处理厂,进水口,瑞安市富春紫光水务有限公司（江南污水处理厂）
食品加工,入网口,浙江娃哈哈昌盛饮料集团有限公司（原浙江娃哈哈昌盛饮料有限公司）
电镀,标排口,临安市都美电镀有限公司
化工,废气排放口-新华,浙江新化化工股份有限公司
化工,废水焚烧炉,衢州巨化锦纶责任有限公司
金属加工,标排口1#,浙江欧华造船股份有限公司
化工,PVC均一粉干燥排口,台塑工业（宁波）有限公司
水泥,1#窑尾排放口,杭州胥口南方水泥有限公司
电镀,标准排放口,瑞安市革新机电有限公司
化工,标准排放口,普邦明胶（温州）有限公司
电镀,排放口,杭州鼎铭尙实业有限公司
纺织染整,总排口,嘉兴高联丝绸印染有限公司
污水处理厂,标排口,杭州临安潜川污水处理有限公司牧亭厂
污水处理厂,总排口,嘉兴市秀清水务建设有限公司钱码头污水站
污水处理厂,废水排放口,龙游富春紫光污水处理有限公司
纺织染整,总排口,浙江金鑫化纤有限公司
医药,标排口,宁波绿之健药业有限公司
皮革,标准排放口,温州宝狼皮件有限公司
化工,VOC排放口,浙江绍兴三锦石化有限公司
纺织染整,纳管口,嘉兴华严花边织造有限公司
电镀,标排口,义乌市义华五金电镀厂
热电,废气标排口5#,杭州余杭新奥能源发展有限公司
纺织染整,标排口,浙江捷高纺织股份有限公司
纺织染整,标排口,宁波陈业染整有限公司
化工,标排口,浙江凯德化工有限公司
纺织染整,总排口,浙江盛泰服装集团股份有限公司(新厂）
医药,总排口,杭州中美华东制药有限公司
污水处理厂,总排口,东阳市横店污水处理有限公司
电镀,排放口,宁波市远大成立科技股份有限公司
金属加工,废水排放口,湖州帅豪金属制品有限公司
污水处理厂,总放排口,诸暨滇池水务有限公司（原牌头污水厂）
食品加工,标排口,宁波今日食品有限公司
化工,废水排放口,德清县一帆颜料有限公司
金属加工,标排口,浙江红旗机械有限公司
电镀,总排口,嵊州市祥和镀业厂
纺织染整,标排口,义乌市正方箱包有限公司
医药,总排口,浙江来益生物技术有限公司
热电,标排口,浙江建德建业热电有限公司
垃圾焚烧,标排口2#,瑞安市伟明环保能源有限公司
纺织染整,入管网口,桐乡市金达染整有限责任公司
化工,废水排放口,宁波富德能源有限公司
造纸,废水排放口,杭州富阳恒富特种纸业有限公司
纺织染整,标排口,绍兴东龙针纺织印染有限公司
热电,2#制酸排放口,浙江江铜富冶和鼎铜业有限公司
电镀,废水标排口,杭州泛亚卫浴股份有限公司
火电,3#废气排放口,万华化学（宁波）热电有限公司
造纸,标排口,金华金星纸业有限公司
纺织染整,入网口,海宁众恒经编染整有限公司
重金属,标排口,浙江古越电源有限公司
造纸,纳管口,嘉兴市博莱特纸业有限公司
垃圾焚烧,标排口1#,丽水旺能环保能源有限公司
水泥,窑头排放口,湖州白岘南方水泥有限公司
化工,总排口,浙江衢州巨塑化工有限公司
纺织染整,标准排放口,温州市兢业染织有限公司
污水处理厂,1#排口,联化科技股份有限公司
纺织染整,排放口,杭州天宇印染有限公司
热电,标排口2#,丽水市杭丽热电有限公司
造纸,标排口,浙江兰塘纸业有限公司
化工,3#排放口,浙江嘉化能源化工股份有限公司
纺织染整,标排口,浙江立盛织染有限公司
水泥,废气排放口,浙江上峰建材有限公司
纺织染整,总排放口,浙江美尔棒纺织有限公司
热电,3#废气排放口（旧）,浙江天马热电有限公司
医药,总排口,浙江新光药业股份有限公司
医药,废水排放口,拜耳作物科学（中国）有限公司
纺织染整,标排口,浦江黄金纺织印染有限公司
垃圾焚烧,1#废气排放口,宁波明州环境能源有限公司
污水处理厂,排放口,象山城东污水处理有限公司
造纸,纳管口,绍兴仁昌纸品有限公司
医药,VOC排放口,浙江苏泊尔制药有限公司
污水处理厂,废气排放口,宁波华清环保技术有限公司
纺织染整,标排口,湖州繁华绢纺有限公司
纺织染整,废水排放口,杭州浩然纺织科技有限公司
电镀,1#排口,温岭市箬横电镀厂
纺织染整,烟气,浙江真爱毯业科技有限公司
造纸,烟气,金华金星纸业有限公司
医药,VOC排放口,浙江新赛科药业有限公司
纺织染整,1#排口,宁波胜泰印染有限公司
火电,总排口,嘉兴市富欣热电有限公司
电镀,1#排口,玉环嘉友电镀有限公司
热电,1#废气排放口,浙江华佳热电集团有限公司
纺织染整,总排放口,诸暨富润服饰有限公司
纺织染整,标排口,绍兴上虞新龙家印染有限公司
化工,6#RTO,宁波乐金甬兴化工有限公司
水泥,排放口,湖州丰盛新材料有限公司
金属加工,纳管口,浙江新东方紧固件有限公司
纺织染整,总排口,嵊州盛泰色织科技有限公司
电镀,入管网口,天通控股股份有限公司
纺织染整,1#排口,台州市前进化工有限公司
纺织染整,标排口,金华市梦娜纺织有限公司
垃圾焚烧,标排口3#,光大环保能源（杭州）有限公司
食品加工,标排口,杭州顶津食品有限公司
皮革,1#排口,浙江天豪革业有限公司
纺织染整,标排口,湖州石淙印染有限公司
电镀,标排口,浙江金帆达生化股份有限公司
造纸,纳管口,平湖荣成环保科技有限公司
垃圾焚烧,2号炉,永嘉绿色动力再生能源有限公司
垃圾焚烧,标排口3#,瑞安市伟明环保能源有限公司
化工,标排口,纳爱斯集团有限公司
化工,总排口,嘉兴市中华化工有限责任公司
纺织染整,标排口,浙江佳丰纺织印染有限公司
纺织染整,标排口,日信纺织有限公司
垃圾焚烧,3#废气排放口,平湖市德长环保有限公司
化工,4#排放口,浙江嘉化能源化工股份有限公司
金属加工,纳管口,浙江摩根兄弟科技有限公司
纺织染整,标准排放口,浙江鸿明织带有限公司
食品加工,标排口,海力生集团有限公司
污水处理厂,三期出水口,海宁紫薇水务有限责任公司
化工,催化裂解装置再生烟气排口,中海石油宁波大榭石化有限公司
纺织染整,排放口,浙江中栋控股集团有限公司
医药,1#RTO排口,浙江海翔川南药业有限公司
垃圾焚烧,3#炉,浙江伟明环保股份有限公司
水泥,2#窑头,建德海螺水泥有限责任公司
医药,1#排口,浙江台州海神制药有限公司
纺织染整,标准排放口,浙江三和拉链有限公司
医药,1#排口,台州欣荣鞋材科技股份有限公司
造纸,废水排放口,杭州三星纸业有限公司
火电,4号排放口,浙江浙能长兴发电有限公司
纺织染整,内控,浙江绍肖印染有限公司
金属加工,1#排口,浙江永强集团股份有限公司
热电,废气排放口,嘉善县洪峰热电有限公司
水泥,窑头排放口,浙江豪龙建材有限公司
纺织染整,标排口,浙江新中纺实业有限公司
水泥,2#窑尾排放口,湖州槐坎南方水泥有限公司
合成革,废气排放口,温州人造革有限公司
垃圾焚烧,2#炉,浙江伟明环保股份有限公司
纺织染整,入管网口,海宁德赛尔染整有限公司
合成革,1#排口,浙江合力革业有限公司
垃圾焚烧,1#排放口,长兴新城环保有限公司
纺织染整,纳管口,浙江敬业染整有限公司
电镀,标排口1#,宁海县西店云龙金属彩色氧化厂
合成革,标准排放口,温州隆兴皮革有限公司
电镀,1#排口,临海市光大电镀装饰有限公司
火电,标排口,永康市伟明环保能源有限公司
污水处理厂,总排口,德清县钟管科亮环保科技有限公司
热电,铁烟囱,浙江振亚热电有限公司
医药,总排口,浙江新赛科药业有限公司
化工,(醇醛排放口),浙江晋巨化工有限公司
化工,7#RTO,宁波乐金甬兴化工有限公司
火电,3号机组排放口,浙江大唐乌沙山发电有限责任公司
纺织染整,纳管口,嘉兴汇顺纺织染整有限公司
电镀,标排口,杭州商莱金属科技有限公司
化工,废气排放口,浙江巨化股份有限公司硫酸厂
纺织染整,VOCs集中排放口,杭州中天染织有限公司
金属加工,标排口,杭州久诚仁和电镀有限公司
纺织染整,1#排口,台州市前进化工有限公司
重金属,1#排口,余姚市五星金属电镀有限公司
热电,2#水泥烟囱,绍兴远东热电有限公司
造纸,废水标排口,浙江新亚伦纸业有限公司
纺织染整,纳管口,浙江九彩龙染织科技有限公司
医药,标排口,浙江金华康恩贝生物制药有限公司
金属加工,一期烧结脱硫,衢州元立金属制品有限公司
污水处理厂,江滨二沉池(预处理出口),绍兴柯桥江滨水处理有限公司
火电,2#废气排放口,浙江浙能中煤舟山煤电有限责任公司
纺织染整,入网口,浙江得伟纺织科技有限公司
皮革,标准排放口,温州亚展人造革有限公司
化工,焚烧炉,宁波环洋新材料股份有限公司
造纸,废水排放口,杭州富阳方圆纸业有限公司
造纸,1#排口,台州森林造纸有限公司
纺织染整,标排口,宁波市海曙古林福利厂
污水处理厂,标准排放口,平阳县清源污水处理有限公司
电镀,标排口,台州市椒江电镀厂
电镀,纳管口,嘉兴市金鹰电镀有限公司
纺织染整,入网口,浙江华德利纺织印染有限公司
造纸,废水总排口,浙江荣晟环保纸业股份有限公司
水泥,烟囱,浙江虎鹰水泥有限公司
化工,总排口,嵊州市东大化工有限公司
纺织染整,入管网口,桐乡市东企纤维整理有限公司
水泥,1#窑尾排放口,长兴南方水泥有限公司
纺织染整,标排口,湖州新永盛纺织印染有限公司
火电,2号炉,华润电力（温州）有限公司
医药,废水排放口,海正药业（杭州）有限公司
化工,标排口,浙江大洋生物科技集团股份有限公司
医药,VOC排放口,浙江贝得药业有限公司
电镀,废水排放口,杭州佳兴镀锌有限公司
造纸,标排口,浙江金华丁丁实业有限公司
化工,标排口,浙江迪邦化工有限公司
医药,1#排口,浙江司太立制药股份有限公司
纺织染整,污水排放口,嘉兴康龙纺织有限公司
金属加工,标排口,兰溪市新旺铝制品有限公司
污水处理厂,二期废水排放口,宁波市城市排水有限公司南区污水处理厂
热电,2#废气排放口,宁波经济技术开发区热电有限责任公司
纺织染整,排放口,宁波甬南针织有限公司
热电,1#排放口,杭州红山热电有限公司
电镀,纳管口,嘉兴兴欣标准件热处理有限公司
火电,废气排放口,嘉兴新嘉爱斯热电有限公司
纺织染整,入管网口,桐乡市诚信后整理有限公司
垃圾焚烧,2#废气排放口,光大环保能源（宁波）有限公司
纺织染整,纳管口,平湖华城都服饰有限公司
纺织染整,入管网口,桐乡市中泰纺织练染有限公司
造纸,废水标排口,杭州丰达纸业有限公司
污水处理厂,标排口,宁海县兴海污水处理有限公司
热电,废气排放口,浙江横店热电有限公司
化工,标排口,绍兴上虞新利化工有限公司
重金属,1#排口,台州环城电镀有限公司
火电,B塔出口,宁波明州热电有限公司
化工,标排口,浙江舜龙化工有限公司
垃圾焚烧,废水排放口,嘉善伟明环保能源有限公司
火电,废水排放口,浙江清园生态热电有限公司
造纸,废水标排口,杭州富阳华隆纸业有限公司
垃圾焚烧,标排口,兰溪旺能环保能源有限公司
纺织染整,废水排放口,浙江华鑫拉链有限公司
重金属,纳管口,浙江绍兴富茂电镀五金有限公司
金属加工,纳管口,浙江俊荣五金工业有限公司
火电,3#废气排放口,浙江浙能北仑发电有限公司
医药,1#排口,浙江海翔川南药业有限公司
造纸,标准排放口,温州市金桥纸业有限公司
纺织染整,标排口,浙江沪江线业有限公司
医药,标排口,杭州鑫富科技有限公司
纺织染整,入管网口,桐乡市桐毛织造有限公司
造纸,仙鹤股份有限公司（天湖南路厂区）,仙鹤股份有限公司
重金属,纳管口,绍兴骏马五金电镀有限公司
化工,总排口,绍兴上虞银邦化工有限公司
污水处理厂,1#排口,余姚市小曹娥镇众安废水处理服务站
医药,1#排口,浙江东邦药业有限公司
纺织染整,标排口,绍兴市大昌祥印染有限公司
纺织染整,排放口,宁波海富纺织品有限公司
纺织染整,标排口,浙江贝克曼股份有限公司
垃圾焚烧,排放口1#,丽水旺能环保能源有限公司
造纸,废水排放口,浙江晶鑫特种纸业有限公司
垃圾焚烧,1#排放口,湖州南太湖环保能源有限公司
造纸,标排口,湖州立丰纸业有限公司
纺织染整,总排放口,浙江征天印染有限公司
污水处理厂,废水排放口,嘉善洪溪污水处理有限公司
纺织染整,废水排放口,嘉善斯维特科技有限公司
金属加工,3#出铁除尘,衢州元立金属制品有限公司
造纸,1#排口,台州市永丰纸业有限公司
化工,总排口,绍兴佳英感光材料科技有限公司
化工,标排口,永农生物科学有限公司
污水处理厂,标准排放口,温州嘉鸿废水处理有限公司
造纸,废水标排口,杭州富阳高成纸业有限公司
电镀,纳管口,海盐汇友金属表面处理有限公司
电镀,标排口,兰溪市三水镀业有限公司
重金属,1#排口,浙江贵大贵金属有限公司
化工,海水脱硫废气排放口,宁波科元塑胶有限公司
合成革,纳管口&nbsp;,浙江禾欣新材料有限公司
造纸,废水排放口,浙江景兴纸业股份有限公司
纺织染整,总排放口,浙江洁丽雅兰家纺有限公司
水泥,窑头排放口,浙江长广水泥有限公司
纺织染整,总排口,浙江新中和羊毛有限公司
食品加工,标排口1#,宁波市东腾纸业有限公司
纺织染整,标排口,浙江横店染整有限公司
纺织染整,总排口,晓星化纤（嘉兴）有限公司
纺织染整,标排口,湖州龙祥染整有限公司
纺织染整,入网口,海宁中龙印染有限公司
垃圾焚烧,5#废气排放口,浙江新都绿色能源有限公司
皮革,总排口,浙江大众皮业有限公司
污水处理厂,标准排放口,瑞安市绿净污水处理有限公司
水泥,1#窑尾排放口,杭州山亚南方水泥有限公司
热电,3#烟囱,浙江龙德环保热电有限公司
水泥,1#窑头排放口,湖州槐坎南方水泥有限公司
造纸,废水排放口,杭州富阳海王纸业有限公司
daxingchuqinyangzhi,纳管口,平湖市明大牧业有限公司
电镀,废水排放口,宁波科宁达日丰磁材有限公司
纺织染整,标排口,金华金鼎织带有限公司
造纸,标准排放口,仙桥集团有限公司造纸分车间
纺织染整,总排放口,浙江诸暨恒奇染整有限公司
纺织染整,总排口,桐乡市桐鑫漂染有限公司
造纸,废水标排口,杭州瑞星纸业有限公司
化工,废水排放口,新凤鸣集团湖州中石科技有限公司
纺织染整,标排口,绍兴金祥惠纺织印染有限公司
火电,2号炉,浙江浙能乐清发电有限责任公司
化工,厂界,宁波环洋新材料股份有限公司
垃圾焚烧,标准排放口,瑞安市伟明环保能源有限公司
纺织染整,排放口,浙江三元纺织有限公司
金属加工,标排口,舟山岱美汽车零部件有限公司
纺织染整,入管网口,浙江嘉欣兴昌印染有限公司
污水处理厂,凯弘新能源阁巷排放口,瑞安市华邦印染产业园有限公司
水泥,3#废气排放口,浙江红狮水泥股份有限公司
垃圾焚烧,1号炉,平阳绿色动力再生能源有限公司
水泥,2号烟囱,浙江金圆水泥有限公司
纺织染整,标排口,浙江真爱毯业科技有限公司
垃圾焚烧,3#排放口,湖州南太湖环保能源有限公司
化工,7#RTO,宁波乐金甬兴化工有限公司
纺织染整,标排口,浙江湖州三川纺织面料有限公司
污水处理厂,生活污水出口,绍兴水处理发展有限公司
电镀,废水排放口,宁波四维尔汽车零部件有限公司
热电,2#烟囱,浙江龙德环保热电有限公司
纺织染整,废气排放口#1,宁波申洲针织有限公司
污水处理厂,江滨水处理进口,绍兴柯桥江滨水处理有限公司
纺织染整,入管网口,长江纺织（浙江）有限公司
垃圾焚烧,4#排放口,湖州南太湖环保能源有限公司
污水处理厂,废水排放口,浙江春南污水处理有限公司
垃圾焚烧,烟囱,浙江新都绿色能源有限公司
污水处理厂,总排口,湖州中环水务有限责任公司
纺织染整,纳管口,浙江兰宝毛纺集团有限公司
造纸,纳管口,民丰特种纸股份有限公司
垃圾焚烧,标准排放口,温州宏泽热电股份有限公司
电镀,标排口,宁波天虹文具有限公司
金属加工,总排口,加西贝拉压缩机有限公司
纺织染整,入管网口,桐乡市钱林印染有限公司
纺织染整,总排口,桐乡市亚太印染有限责任公司
纺织染整,总排口,浙江俏尔婷婷服饰有限公司
纺织染整,标排口,绍兴华南纺织印染有限公司
垃圾焚烧,3#废气排放口,宁波明州环境能源有限公司
纺织染整,标排口,东阳市双龙线带有限公司
化工,标排口,杭州百合科莱恩颜料有限公司
污水处理厂,标排口,温岭市上马实业有限公司
纺织染整,总排口,新天地纺织印染（嘉兴）有限公司
纺织染整,VOC排放口,浙江震元制药有限公司
纺织染整,1#标排口,杭州青松印染有限公司
医药,1#排口,浙江新农化工股份有限公司台州新农精细化工厂
纺织染整,标排口,兴纶（杭州）染整有限公司
造纸,纳管口,浙江中顺纸业有限公司
医药,1#排口,浙江省仙居县阳光生物制品有限公司
化工,总排口,浙江亿得化工有限公司
金属加工,1#排口,浙江水晶光电科技股份有限公司
电镀,1#排口,台州市出新镀业有限公司
纺织染整,入管网口,弘裕纺织（浙江）有限公司
纺织染整,废水排放口,杭州东南毛纺织染整有限公司
火电,1#排口,浙江浙能台州第二发电有限责任公司
造纸,1#排口,温岭市新华纸业有限公司
热电,排放口,杭州萧越热电有限公司
化工,2#排放口,浙江嘉化能源化工股份有限公司
纺织染整,入网口,浙江显昱纤维织染制衣有限公司
热电,1#水泥烟囱,绍兴远东热电有限公司
纺织染整,总排放口,浙江富润纺织有限公司
化工,VOCs排放口,嘉兴石化有限公司
水泥,新线废气排放口,常山南方水泥有限公司
重金属,1#排口,余姚市舜江电镀有限公司
纺织染整,废气排放口,浙江佳力织染制衣有限公司
垃圾焚烧,炉排炉3号,嘉兴市绿色能源有限公司
纺织染整,标排口,浙江盛发纺织印染有限公司
daxingchuqinyangzhi,排放口,杭州萧山东江养殖有限公司
化工,催化裂解装置再生烟气排口,中海石油宁波大榭石化有限公司
皮革,纳管口,宁波容百新能源科技有限公司（宁波容百锂电材料有限公司）
皮革,总排口,舟山市普陀区朱家尖水务有限公司(顺母污水处理厂）
皮革,标排口1,慈溪市江南化纤有限公司
,1#,缙云县页岩新墙材有限公司
皮革,标准排放口,温州龙湾利业企业管理服务有限公司
皮革,一二期排口,舟山市污水处理有限公司（定海污水处理厂）
皮革,标排口,浙江圣山科纺有限公司
,1#,浙江冠富实业有限公司
皮革,标排口,杭州兴新印染有限公司
皮革,入管网口,浙江德西瑞新能源科技股份有限公司（原浙江德西瑞光电科技有限公司）
皮革,标排口,松阳县环洁不锈钢废水处理有限公司
皮革,标排口,武义县三和工贸有限公司
皮革,入管网口,黄泥桥
皮革,总排口,绍兴龙山氨纶有限公司
锅炉,烟囱,浙江华鑫化纤有限公司
皮革,纳管口,嘉兴振业针织有限公司
皮革,总排口,浙江佳人新材料有限公司
皮革,标排口1#,浙江金瑞泓科技股份有限公司
皮革,标排口,浙江金泰莱环保科技有限公司
皮革,1#排放口,丽水市亿利达金属制品有限公司
,总排口,绍兴东泰聚合材料有限公司
皮革,1#排放口,浙江遂昌利民药业有限公司
皮革,入管网口,浙江好亚能源股份有限公司
,排放口,圣山集团有限公司
皮革,纳管口,浙江兴泰染织有限公司
皮革,标准排放口,温州吉象化学股份有限公司
,标排口,台州齐合天地金属有限公司
皮革,标排口1,慈溪世茂化纤有限公司
皮革,纳管口,浙江东明不锈钢制品股份有限公司
皮革,标排口,杭州富阳金源纸业有限公司
皮革,排放口,慈溪市广乐工贸有限公司
皮革,标准排放口,浙江华峰新材料股份有限公司
,废气排放口,嘉兴石化有限公司
皮革,标排口1#,宁波中骏上原汽车零部件有限公司
皮革,总排口,浙江瑞芬特纺织服饰有限公司
皮革,标排口,舟山港海通船舶工程有限责任公司
皮革,排放口,杭州坎山电镀有限公司
皮革,总排口,新昌县益尔机械有限公司
,标排口,台州市同轩印染厂
皮革,标排口,浙江德斯泰塑胶有限公司
皮革,标排口,温岭市箬横镇污水处理厂
皮革,总排口,新昌县丰力纺织机械配件厂
皮革,标排口,绍兴越洲印染有限公司
皮革,标排口,浙江精进药业有限公司
,1号废气排放口,华电浙江龙游热电有限公司
皮革,标排口,华润雪花啤酒（台州）有限公司
皮革,纳管口,浙江艾能聚光伏科技有限公司
皮革,废水排放口,浙江大东吴宇澄实业有限公司
皮革,标排口,浙江啸金欧通彩板有限公司
热电,废气排放口,绍兴胜利热电有限公司
,废气排放口,永嘉县长虹纸业有限公司
皮革,标排口1,慈溪市永进冷冻食品有限公司
,标排口2#,丽水市青山环保科技有限公司
皮革,废水总排口,浙江泰邦软管有限公司
,3号排放口,福莱特光伏玻璃集团股份有限公司
皮革,总排口,上虞普罗化妆品包装有限公司
皮革,标排口,杰克缝纫机股份有限公司
皮革,标排口,浦江县第三污水处理厂（浦江富春紫光水务有限公司（三厂）
皮革,入管网口,嘉兴市双桥印染有限公司
皮革,标排口,绍兴县新风印染有限公司
皮革,总排口,德清县双益制丝有限责任公司
皮革,标排口1#,杭州临安枫林电子有限公司
皮革,1#,奉化市诚欣环保科技有限公司
皮革,城区标排口,浙江万邦药业股份有限公司
,标排口1#,温州市环境发展有限公司
皮革,标排口1,宁波恒康食品有限公司
皮革,标排口,浙江巨江电源制造有限公司
皮革,入管网口,亚曦纺织整理(嘉兴)有限公司
皮革,标排口1#,临安清源电子厂
皮革,标准排放口,温州市诚欣电路板厂
,排放口2#,杭州明光印染有限公司
皮革,1#排放口,浙江中钢汇今金属科技有限公司
皮革,标排口1,宁波大众化纤实业有限公司
皮革,总排口,上虞三友铝氧化制品有限公司
皮革,标排口,杭州方正速能科技有限公司
皮革,排水口(八都镇),龙泉工业污水处理厂
锅炉,废气排放口,台华高新染整（嘉兴）有限公司
,（气）标排口,华润雪花啤酒（台州）有限公司
皮革,标排口1#,浙江旭利合成革有限公司
火电,二电站2#,中国石油化工股份有限公司镇海炼化分公司
皮革,排放口,杭州萧山明佳羽绒有限公司
皮革,标排口1#,临安康溢电子有限公司
皮革,标排口,绍兴县士林印染有限公司
皮革,标排口,杭州红妍颜料化工有限公司
皮革,标排口1,宁波维欣家纺工业有限公司
,烟道脱硫后2,嘉兴中华热电开发有限公司
皮革,标排口,浙江绿世界生物工程有限公司
皮革,二分厂,浙江永太科技股份有限公司
皮革,入管网口,浙江中辉裘革科技有限公司
,废气排放口#2,台塑集团热电（宁波）有限公司
皮革,排海口（高桥泵站）,桐乡市汇合水质净化有限公司
皮革,标排口1#,临安天信电子厂
,标准排放口,浙江华峰新材料股份有限公司
,排放口,浙江正能量新型建筑材料有限公司
皮革,1#排放口,浙江旭川树脂有限公司
皮革,1#排放口,浙江圣豪矿业有限公司
皮革,标排口,浙江索纳克生物科技有限公司
皮革,标排口1#,海宁钱塘水务有限公司（原海宁紫光水务有限责任公司）（黄湾泵站）
皮革,总排口,绍兴鑫杰环保科技有限公司
,废气排放口,万华化学（宁波）有限公司
皮革,标排口1,宁波韩电电器有限公司（老厂）
皮革,总排口,新昌县长远岗垃圾填埋场污水处理厂（新昌县环新再生能源有限公司）
皮革,标排口1#,昌化接官岭垃圾填埋场
,废气排放口,浙江鸿盛化工有限公司
